"previous_year_rating";"education = Below Secondary";"employee_id";"department";"region";"gender";"recruitment_channel";"no_of_trainings";"age";"length_of_service";"awards_won?";"avg_training_score";"is_promoted"
5.0;0;9459;"Technology";"region_2";"m";"sourcing";1;29;4;0;85;"Yes"
3.0;0;3119;"Sales & Marketing";"region_16";"m";"other";1;36;10;0;55;"No"
5.0;1;18705;"Procurement";"region_2";"m";"other";1;26;2;0;71;"No"
3.1974214343271554;0;57657;"Sales & Marketing";"region_2";"f";"sourcing";1;23;1;0;49;"No"
3.1974214343271554;1;17037;"Operations";"region_24";"f";"sourcing";1;24;1;0;64;"No"
3.0;0;299;"Sales & Marketing";"region_26";"m";"other";1;31;4;0;49;"No"
5.0;0;27633;"Sales & Marketing";"region_7";"m";"sourcing";1;31;6;0;45;"No"
5.0;0;47304;"Sales & Marketing";"region_7";"m";"sourcing";1;26;2;0;50;"No"
4.0;1;48456;"HR";"region_2";"m";"other";1;23;1;0;50;"No"
3.0;0;5819;"Operations";"region_26";"f";"other";1;28;5;0;59;"No"
3.0;0;55287;"Analytics";"region_7";"m";"other";1;28;6;0;83;"No"
3.1974214343271554;0;27019;"Operations";"region_27";"m";"other";1;28;1;0;62;"No"
3.1974214343271554;1;75491;"Operations";"region_2";"m";"sourcing";2;24;1;0;58;"No"
5.0;0;29775;"Sales & Marketing";"region_26";"m";"other";1;29;3;0;50;"No"
2.0;0;13606;"Sales & Marketing";"region_22";"m";"other";1;27;3;0;48;"No"
3.1974214343271554;0;19404;"Sales & Marketing";"region_2";"m";"sourcing";1;23;1;0;48;"No"
3.0;0;9858;"Sales & Marketing";"region_31";"m";"sourcing";1;32;5;0;51;"No"
4.0;0;60154;"Sales & Marketing";"region_22";"m";"other";1;23;2;0;46;"No"
3.1974214343271554;0;53017;"Sales & Marketing";"region_7";"m";"sourcing";1;29;1;0;51;"No"
3.0;0;46476;"Sales & Marketing";"region_31";"m";"other";1;26;2;0;51;"No"
2.0;0;55633;"Sales & Marketing";"region_15";"m";"sourcing";1;32;5;0;49;"No"
3.1974214343271554;0;3376;"Sales & Marketing";"region_31";"m";"other";1;30;1;0;49;"No"
3.1974214343271554;0;59209;"Sales & Marketing";"region_30";"m";"other";1;24;1;0;44;"No"
3.1974214343271554;1;19402;"Finance";"region_22";"m";"sourcing";2;23;1;1;57;"No"
3.0;0;63339;"Sales & Marketing";"region_2";"m";"sourcing";1;24;2;0;54;"No"
5.0;0;62576;"Procurement";"region_15";"f";"sourcing";1;53;13;0;71;"No"
4.0;0;39231;"Sales & Marketing";"region_2";"m";"other";1;50;6;0;50;"No"
5.0;0;49092;"Operations";"region_15";"m";"sourcing";1;32;2;0;58;"No"
3.0;0;15417;"Sales & Marketing";"region_28";"m";"sourcing";1;30;2;1;48;"Yes"
3.0;0;70666;"Sales & Marketing";"region_2";"m";"sourcing";1;24;3;0;49;"No"
3.1974214343271554;0;1808;"Sales & Marketing";"region_7";"m";"other";1;27;1;0;53;"No"
3.0;1;43436;"Finance";"region_2";"f";"sourcing";1;26;2;0;61;"Yes"
4.0;0;53149;"Sales & Marketing";"region_2";"f";"sourcing";1;38;3;0;52;"No"
2.0;0;32207;"Sales & Marketing";"region_2";"f";"other";1;30;6;0;51;"No"
2.0;0;23354;"Sales & Marketing";"region_2";"f";"other";1;25;4;0;51;"No"
5.0;0;64040;"Sales & Marketing";"region_2";"m";"other";1;39;5;0;51;"No"
5.0;0;49738;"Operations";"region_2";"f";"other";1;33;7;0;63;"No"
4.0;0;73129;"Sales & Marketing";"region_25";"m";"other";1;26;4;0;54;"No"
3.1974214343271554;1;61041;"Technology";"region_7";"m";"sourcing";1;23;1;0;77;"No"
1.0;0;34206;"Sales & Marketing";"region_15";"m";"other";1;42;3;0;54;"No"
5.0;0;53459;"Finance";"region_30";"f";"sourcing";1;28;4;0;62;"No"
5.0;0;51878;"Analytics";"region_22";"m";"other";1;27;3;0;86;"No"
4.0;0;5374;"Operations";"region_31";"m";"other";1;30;4;0;62;"No"
2.0;0;51764;"Sales & Marketing";"region_13";"m";"other";1;25;3;0;50;"No"
3.1974214343271554;1;74780;"Technology";"region_2";"m";"other";1;24;1;1;77;"No"
5.0;0;78213;"Sales & Marketing";"region_14";"m";"sourcing";1;23;2;0;55;"No"
5.0;1;14044;"Operations";"region_22";"m";"other";3;26;4;0;63;"No"
1.0;0;53919;"Sales & Marketing";"region_2";"m";"other";1;37;10;0;54;"No"
3.1974214343271554;1;43606;"Technology";"region_2";"m";"sourcing";1;23;1;0;82;"No"
4.0;0;3002;"Operations";"region_15";"m";"sourcing";2;38;9;0;57;"No"
3.0;1;7904;"HR";"region_16";"m";"other";1;22;2;0;49;"No"
5.0;0;37980;"Sales & Marketing";"region_15";"m";"sourcing";1;23;2;0;49;"No"
3.1974214343271554;0;19749;"Analytics";"region_26";"m";"other";2;23;1;0;82;"No"
3.1974214343271554;1;57736;"Operations";"region_2";"f";"sourcing";1;23;1;0;54;"No"
5.0;0;51931;"Operations";"region_2";"m";"other";1;43;11;0;59;"No"
4.0;0;12533;"Sales & Marketing";"region_15";"m";"sourcing";1;31;7;0;52;"No"
1.0;0;6548;"Technology";"region_22";"m";"other";2;27;2;0;78;"No"
3.0;0;76797;"Analytics";"region_26";"m";"other";1;28;5;0;89;"No"
5.0;0;26783;"Sales & Marketing";"region_15";"m";"sourcing";1;37;10;0;51;"No"
1.0;0;52979;"Sales & Marketing";"region_2";"f";"sourcing";2;34;7;0;49;"No"
4.0;1;61314;"Operations";"region_2";"m";"other";1;22;2;0;51;"No"
5.0;1;61092;"Finance";"region_7";"m";"other";1;26;3;0;58;"No"
4.0;0;27963;"Operations";"region_2";"f";"other";1;29;6;0;58;"No"
3.1974214343271554;0;72575;"Sales & Marketing";"region_7";"m";"sourcing";1;22;1;0;50;"No"
2.0;0;5190;"Sales & Marketing";"region_27";"m";"other";1;25;2;0;51;"No"
4.0;1;29882;"Technology";"region_16";"f";"other";1;24;3;0;78;"No"
3.1974214343271554;0;69400;"Sales & Marketing";"region_23";"m";"other";1;24;1;0;51;"Yes"
3.0;0;30724;"Sales & Marketing";"region_2";"m";"sourcing";1;37;5;0;52;"No"
3.1974214343271554;0;69935;"Sales & Marketing";"region_2";"m";"other";1;23;1;0;50;"No"
1.0;0;59553;"Sales & Marketing";"region_22";"m";"sourcing";1;29;3;0;50;"No"
5.0;0;37986;"Operations";"region_2";"f";"sourcing";1;29;6;0;56;"No"
5.0;1;12583;"Operations";"region_7";"m";"sourcing";2;26;2;0;54;"No"
3.0;0;56567;"Sales & Marketing";"region_7";"m";"sourcing";1;26;3;0;49;"No"
3.1974214343271554;1;17891;"Operations";"region_2";"m";"other";1;20;1;0;58;"No"
3.1974214343271554;1;12101;"Operations";"region_2";"m";"other";1;24;1;0;56;"No"
3.0;1;15843;"Technology";"region_7";"m";"sourcing";1;23;2;0;91;"Yes"
5.0;1;28757;"Legal";"region_2";"m";"sourcing";1;26;2;0;61;"No"
4.0;0;17215;"Analytics";"region_31";"m";"sourcing";2;30;9;0;88;"No"
1.0;0;48639;"Operations";"region_2";"m";"other";1;29;5;0;58;"No"
3.0;0;39624;"Analytics";"region_9";"m";"other";1;31;7;0;81;"No"
3.1974214343271554;0;6318;"Sales & Marketing";"region_13";"m";"other";1;22;1;0;49;"No"
4.0;0;56556;"Operations";"region_2";"m";"sourcing";2;39;14;0;61;"No"
3.1974214343271554;0;38775;"Analytics";"region_22";"m";"sourcing";1;27;1;0;86;"No"
3.1974214343271554;1;26993;"Technology";"region_2";"m";"sourcing";1;23;1;0;76;"No"
3.1974214343271554;1;57627;"Technology";"region_2";"m";"sourcing";1;22;1;0;84;"No"
3.1974214343271554;0;16895;"Sales & Marketing";"region_29";"m";"other";1;29;1;0;49;"No"
3.0;0;22432;"Analytics";"region_7";"m";"other";1;29;4;0;82;"No"
1.0;0;10594;"Sales & Marketing";"region_7";"m";"sourcing";1;33;8;0;48;"No"
5.0;0;42261;"Sales & Marketing";"region_22";"f";"other";1;28;2;0;54;"No"
3.0;0;27328;"Sales & Marketing";"region_2";"f";"other";1;44;17;0;48;"No"
3.0;0;71105;"Analytics";"region_29";"m";"other";1;30;8;0;84;"No"
4.0;1;34438;"Finance";"region_22";"m";"other";1;23;2;0;55;"No"
3.1974214343271554;0;3760;"Analytics";"region_2";"m";"other";2;22;1;0;84;"No"
3.1974214343271554;1;35610;"Procurement";"region_2";"m";"sourcing";1;20;1;0;67;"No"
3.0;0;40859;"Sales & Marketing";"region_23";"m";"other";1;41;5;0;51;"No"
1.0;0;66158;"Sales & Marketing";"region_16";"m";"other";1;32;6;0;51;"No"
1.0;0;27973;"Sales & Marketing";"region_27";"m";"other";2;23;2;0;51;"No"
1.0;0;12990;"Sales & Marketing";"region_2";"m";"other";1;38;3;0;47;"No"
4.0;0;73373;"Analytics";"region_31";"m";"sourcing";1;26;1;0;90;"No"
3.1974214343271554;0;51053;"Sales & Marketing";"region_28";"m";"other";1;27;1;0;48;"No"
1.0;0;76176;"Sales & Marketing";"region_27";"m";"sourcing";1;36;5;0;52;"No"
4.0;0;37779;"Sales & Marketing";"region_28";"m";"sourcing";1;24;3;0;50;"No"
4.0;1;46856;"HR";"region_2";"f";"sourcing";1;22;2;0;51;"No"
1.0;0;71695;"Technology";"region_2";"m";"other";1;55;15;0;82;"No"
2.0;0;67799;"Sales & Marketing";"region_30";"m";"sourcing";1;32;3;0;47;"No"
3.0;1;53310;"Technology";"region_26";"m";"sourcing";1;24;1;0;79;"No"
3.0;0;65923;"Sales & Marketing";"region_15";"m";"sourcing";1;28;2;0;50;"No"
3.1974214343271554;1;43275;"HR";"region_2";"m";"other";1;22;1;0;50;"No"
4.0;0;18424;"Sales & Marketing";"region_13";"m";"other";1;23;2;0;46;"No"
5.0;1;27319;"Finance";"region_2";"m";"other";1;24;2;0;63;"No"
4.0;0;75050;"Operations";"region_15";"m";"other";1;42;3;0;57;"No"
3.1974214343271554;0;72795;"Sales & Marketing";"region_15";"m";"other";1;26;1;0;51;"No"
3.0;0;27355;"Sales & Marketing";"region_7";"m";"other";2;25;3;0;46;"No"
4.0;0;43521;"Sales & Marketing";"region_15";"m";"other";1;26;4;0;53;"No"
1.0;0;67815;"Sales & Marketing";"region_13";"m";"sourcing";2;40;13;0;49;"No"
3.0;0;56529;"Sales & Marketing";"region_7";"m";"other";5;31;2;0;53;"No"
3.1974214343271554;1;75492;"Procurement";"region_2";"f";"sourcing";1;25;1;0;70;"No"
4.0;0;34801;"Sales & Marketing";"region_22";"m";"sourcing";1;25;3;0;52;"No"
4.0;0;76206;"Sales & Marketing";"region_7";"m";"sourcing";1;43;14;0;44;"No"
4.0;1;3426;"Procurement";"region_2";"f";"sourcing";1;26;2;1;69;"No"
3.1974214343271554;1;5594;"Legal";"region_22";"m";"sourcing";1;26;1;0;57;"No"
5.0;0;46881;"Analytics";"region_2";"m";"other";1;36;3;0;85;"No"
3.0;1;8813;"Operations";"region_16";"m";"other";1;24;2;0;57;"No"
5.0;1;40081;"HR";"region_2";"f";"other";1;20;2;0;48;"No"
3.1974214343271554;1;54068;"HR";"region_2";"m";"referred";1;22;1;0;48;"No"
2.0;0;55355;"Sales & Marketing";"region_9";"m";"sourcing";1;32;6;0;49;"No"
2.0;1;44184;"Procurement";"region_2";"f";"other";1;24;2;0;71;"No"
3.1974214343271554;0;53328;"Sales & Marketing";"region_2";"m";"sourcing";5;24;1;0;51;"No"
2.0;0;43426;"Sales & Marketing";"region_2";"f";"sourcing";2;25;2;0;53;"No"
5.0;1;23550;"Technology";"region_2";"m";"sourcing";1;23;2;0;79;"No"
4.0;0;12517;"Operations";"region_23";"m";"sourcing";1;29;3;0;65;"No"
3.0;0;2995;"Analytics";"region_22";"m";"sourcing";1;27;5;0;87;"No"
1.0;0;11595;"Sales & Marketing";"region_31";"m";"other";1;33;6;0;47;"No"
3.1974214343271554;1;70370;"Procurement";"region_2";"f";"other";1;23;1;0;71;"Yes"
5.0;0;46363;"R&D";"region_2";"m";"sourcing";1;24;2;0;83;"No"
3.1974214343271554;0;22858;"R&D";"region_2";"m";"other";2;24;1;0;83;"Yes"
1.0;0;38088;"Sales & Marketing";"region_14";"m";"other";1;25;2;0;47;"No"
4.0;0;28022;"Analytics";"region_15";"m";"other";1;30;5;0;85;"No"
3.1974214343271554;1;2864;"HR";"region_2";"f";"referred";1;24;1;0;49;"No"
3.0;0;21535;"Sales & Marketing";"region_11";"m";"sourcing";1;33;9;0;45;"No"
5.0;0;4567;"Analytics";"region_2";"m";"other";1;54;8;0;82;"No"
4.0;0;76476;"Analytics";"region_2";"m";"other";2;26;3;0;84;"No"
3.1974214343271554;0;28381;"Analytics";"region_32";"m";"other";2;23;1;0;87;"No"
3.0;0;74620;"Sales & Marketing";"region_6";"m";"other";1;32;5;0;51;"No"
5.0;1;50228;"Operations";"region_2";"f";"sourcing";1;22;2;0;58;"No"
3.1974214343271554;1;4869;"Operations";"region_27";"f";"sourcing";1;23;1;0;61;"No"
3.0;0;11162;"Sales & Marketing";"region_7";"m";"other";2;26;3;0;47;"No"
3.0;1;39906;"Operations";"region_22";"m";"other";1;28;5;1;60;"No"
3.0;0;73509;"Sales & Marketing";"region_2";"m";"other";1;44;3;0;47;"No"
2.0;0;38094;"Sales & Marketing";"region_2";"m";"sourcing";2;46;21;0;53;"No"
3.1974214343271554;0;4877;"Sales & Marketing";"region_31";"m";"sourcing";2;27;1;0;45;"No"
3.0;1;57959;"HR";"region_2";"m";"other";1;24;2;0;46;"No"
4.0;0;41294;"Technology";"region_2";"f";"sourcing";1;29;3;0;81;"No"
3.0;1;61554;"Technology";"region_13";"m";"other";2;23;2;0;73;"No"
3.1974214343271554;0;48475;"Analytics";"region_2";"m";"sourcing";3;22;1;0;79;"No"
5.0;0;13833;"Sales & Marketing";"region_13";"m";"sourcing";1;45;16;0;62;"Yes"
1.0;0;990;"HR";"region_27";"m";"sourcing";1;28;3;0;50;"No"
1.0;0;68932;"Sales & Marketing";"region_14";"m";"sourcing";1;25;3;0;46;"No"
4.0;0;36556;"Sales & Marketing";"region_2";"f";"other";1;36;5;0;51;"No"
1.0;0;77184;"Sales & Marketing";"region_22";"m";"other";1;30;1;0;51;"No"
5.0;0;69436;"Sales & Marketing";"region_22";"f";"other";1;29;6;0;51;"No"
1.0;0;48841;"Sales & Marketing";"region_16";"m";"sourcing";1;30;7;0;48;"No"
3.1974214343271554;0;9354;"Sales & Marketing";"region_22";"m";"other";1;20;1;0;51;"No"
3.1974214343271554;0;7997;"Sales & Marketing";"region_2";"m";"other";1;24;1;0;94;"Yes"
3.0;0;61172;"Sales & Marketing";"region_1";"m";"sourcing";1;26;3;0;47;"No"
2.0;0;24158;"Sales & Marketing";"region_2";"m";"other";1;24;2;0;51;"No"
3.0;0;32391;"Analytics";"region_15";"m";"sourcing";1;28;2;0;86;"No"
3.1974214343271554;1;62191;"HR";"region_2";"f";"sourcing";1;23;1;0;55;"No"
3.1974214343271554;1;68768;"HR";"region_2";"m";"other";1;22;1;0;53;"No"
5.0;0;5483;"Sales & Marketing";"region_2";"m";"other";1;38;4;1;45;"No"
3.0;0;75593;"Sales & Marketing";"region_31";"m";"other";1;40;8;0;49;"No"
3.1974214343271554;1;15976;"HR";"region_2";"m";"other";1;22;1;0;44;"No"
3.0;0;10978;"Sales & Marketing";"region_19";"m";"sourcing";1;33;8;0;49;"No"
3.1974214343271554;1;5174;"HR";"region_2";"f";"other";1;23;1;0;47;"No"
3.1974214343271554;0;37583;"HR";"region_26";"m";"sourcing";1;30;1;0;48;"No"
2.0;0;52305;"Sales & Marketing";"region_2";"m";"other";1;30;5;0;52;"No"
4.0;0;39955;"Sales & Marketing";"region_2";"m";"sourcing";1;33;8;0;49;"No"
3.1974214343271554;0;66011;"Sales & Marketing";"region_26";"f";"other";1;22;1;0;55;"No"
3.1974214343271554;1;58582;"Finance";"region_22";"m";"other";3;22;1;0;62;"No"
2.0;1;45705;"Procurement";"region_7";"f";"other";2;25;3;0;67;"No"
5.0;0;52678;"Sales & Marketing";"region_22";"m";"other";1;25;2;0;54;"No"
3.0;0;44294;"Analytics";"region_22";"m";"other";1;27;3;0;87;"Yes"
3.1974214343271554;0;67713;"Analytics";"region_31";"m";"other";1;28;1;0;79;"No"
4.0;1;65391;"Finance";"region_2";"m";"sourcing";3;24;2;0;60;"No"
3.0;0;13649;"Sales & Marketing";"region_2";"m";"other";1;36;3;0;46;"No"
1.0;0;75537;"Technology";"region_27";"m";"sourcing";1;28;2;0;78;"No"
3.0;0;67729;"Finance";"region_22";"m";"sourcing";2;27;2;0;60;"No"
4.0;0;10177;"Technology";"region_2";"f";"sourcing";1;32;7;0;77;"No"
1.0;0;60855;"Sales & Marketing";"region_22";"m";"other";1;28;2;0;57;"No"
1.0;0;41197;"Analytics";"region_22";"m";"other";1;30;4;0;86;"No"
3.1974214343271554;1;76617;"Technology";"region_2";"m";"sourcing";1;24;1;0;78;"No"
3.0;0;67855;"Sales & Marketing";"region_7";"m";"other";1;25;2;0;51;"No"
5.0;0;40060;"Technology";"region_2";"m";"other";1;55;13;0;83;"No"
5.0;0;69366;"Sales & Marketing";"region_15";"m";"other";1;37;3;0;53;"No"
3.0;0;19400;"Procurement";"region_2";"m";"sourcing";1;39;3;0;73;"No"
5.0;0;52414;"Sales & Marketing";"region_7";"m";"other";1;28;5;0;52;"No"
1.0;1;27918;"Technology";"region_2";"f";"other";1;22;1;0;82;"No"
3.1974214343271554;1;22166;"Procurement";"region_2";"f";"sourcing";1;24;1;0;71;"No"
5.0;1;9556;"Legal";"region_2";"f";"other";1;26;1;0;57;"No"
1.0;0;65729;"Sales & Marketing";"region_2";"f";"other";1;52;3;0;52;"No"
3.1974214343271554;1;8203;"HR";"region_16";"f";"other";1;24;1;0;47;"No"
1.0;0;47572;"Sales & Marketing";"region_9";"m";"other";1;27;2;0;51;"No"
2.0;0;51536;"Sales & Marketing";"region_2";"m";"other";1;45;5;0;48;"No"
3.0;0;49525;"Analytics";"region_2";"m";"other";1;26;7;0;84;"No"
3.1974214343271554;1;55880;"Technology";"region_2";"m";"other";4;21;1;0;82;"No"
3.1974214343271554;0;1236;"Sales & Marketing";"region_16";"f";"other";2;24;1;0;51;"No"
3.0;1;105;"Technology";"region_7";"m";"other";2;26;3;0;81;"No"
3.0;0;5058;"Analytics";"region_9";"m";"other";1;29;3;0;82;"No"
3.1974214343271554;0;36012;"Sales & Marketing";"region_2";"m";"other";1;23;1;0;53;"No"
5.0;0;17209;"Sales & Marketing";"region_15";"m";"sourcing";1;28;6;0;47;"No"
4.0;1;11305;"Finance";"region_27";"f";"sourcing";1;24;2;0;59;"No"
3.0;1;2434;"Operations";"region_2";"f";"other";1;22;2;0;61;"No"
3.1974214343271554;1;15770;"Technology";"region_2";"m";"sourcing";1;21;1;0;81;"No"
5.0;0;5792;"Operations";"region_15";"m";"other";1;39;7;0;61;"No"
3.0;1;68552;"Legal";"region_2";"m";"sourcing";3;27;2;0;60;"No"
1.0;0;49188;"Technology";"region_2";"f";"other";1;31;4;0;89;"Yes"
4.0;0;18645;"Analytics";"region_22";"m";"other";1;29;3;0;81;"No"
3.1974214343271554;1;65629;"HR";"region_2";"f";"other";1;24;1;0;49;"No"
3.0;0;19306;"Technology";"region_2";"f";"other";1;39;9;0;80;"No"
3.1974214343271554;0;53184;"Analytics";"region_22";"f";"sourcing";1;27;1;0;84;"No"
5.0;0;29231;"Analytics";"region_25";"m";"other";1;25;2;0;83;"No"
4.0;0;76868;"Sales & Marketing";"region_27";"m";"sourcing";1;28;6;0;47;"No"
4.0;0;65343;"Sales & Marketing";"region_25";"m";"sourcing";3;25;3;0;49;"No"
1.0;0;27600;"Sales & Marketing";"region_22";"m";"sourcing";2;26;2;0;50;"No"
5.0;0;41276;"Sales & Marketing";"region_2";"m";"sourcing";1;31;2;0;49;"No"
3.1974214343271554;1;55066;"Operations";"region_22";"m";"other";1;27;1;0;61;"No"
3.0;0;41525;"Technology";"region_2";"m";"other";1;42;13;0;78;"No"
3.0;0;67793;"Operations";"region_31";"m";"sourcing";1;28;4;0;54;"No"
5.0;0;52482;"Sales & Marketing";"region_25";"m";"other";1;27;3;0;55;"No"
3.1974214343271554;0;10240;"Sales & Marketing";"region_2";"m";"sourcing";1;28;1;0;47;"No"
3.0;0;57974;"Sales & Marketing";"region_31";"m";"other";1;22;2;0;50;"No"
4.0;0;30921;"Analytics";"region_27";"m";"sourcing";2;31;4;0;86;"No"
3.1974214343271554;0;72836;"Sales & Marketing";"region_32";"f";"sourcing";1;28;1;0;48;"No"
5.0;0;46165;"Sales & Marketing";"region_22";"m";"sourcing";1;26;3;0;53;"No"
5.0;0;50015;"Sales & Marketing";"region_15";"m";"sourcing";1;35;9;0;49;"No"
4.0;0;18639;"Sales & Marketing";"region_1";"m";"sourcing";1;27;3;0;51;"No"
4.0;0;53380;"HR";"region_7";"m";"other";1;31;3;0;48;"No"
3.1974214343271554;1;35831;"Operations";"region_2";"m";"other";1;23;1;0;60;"No"
3.0;0;69734;"Sales & Marketing";"region_15";"f";"sourcing";1;32;7;0;46;"No"
5.0;0;30699;"Operations";"region_2";"m";"sourcing";1;38;6;0;56;"No"
1.0;0;18996;"Sales & Marketing";"region_27";"m";"sourcing";2;30;3;0;54;"No"
4.0;0;42846;"Sales & Marketing";"region_2";"m";"sourcing";1;29;2;0;46;"No"
2.0;0;2726;"HR";"region_2";"m";"other";1;35;8;0;47;"No"
3.1974214343271554;1;24112;"HR";"region_7";"m";"sourcing";2;25;1;0;49;"No"
3.1974214343271554;0;75900;"Sales & Marketing";"region_22";"m";"sourcing";1;27;1;0;46;"No"
3.1974214343271554;1;34386;"Technology";"region_2";"m";"sourcing";1;22;1;0;79;"No"
3.0;0;67618;"Analytics";"region_9";"m";"sourcing";1;28;6;0;85;"No"
1.0;0;21382;"Sales & Marketing";"region_7";"m";"other";1;32;7;0;55;"No"
4.0;0;46221;"Operations";"region_2";"m";"sourcing";1;34;7;0;58;"No"
1.0;0;35492;"Sales & Marketing";"region_21";"m";"other";1;37;4;0;51;"No"
1.0;0;21566;"Sales & Marketing";"region_21";"m";"other";1;31;6;0;50;"No"
4.0;0;48637;"Analytics";"region_2";"m";"sourcing";1;26;3;0;85;"No"
3.1974214343271554;1;68143;"Legal";"region_2";"m";"sourcing";1;27;1;0;61;"No"
3.1974214343271554;1;36242;"HR";"region_2";"m";"other";1;21;1;0;50;"No"
3.0;0;60892;"Sales & Marketing";"region_15";"m";"other";1;33;5;0;49;"No"
3.1974214343271554;1;8669;"Technology";"region_2";"f";"other";1;22;1;0;84;"No"
4.0;0;17302;"Analytics";"region_7";"m";"other";1;34;9;0;85;"No"
3.0;0;45028;"Analytics";"region_22";"m";"sourcing";1;26;3;0;87;"No"
1.0;0;45245;"Sales & Marketing";"region_7";"m";"other";1;33;6;0;47;"No"
5.0;1;27720;"Technology";"region_2";"m";"referred";1;24;2;0;83;"No"
4.0;0;46287;"Procurement";"region_2";"m";"sourcing";1;44;12;0;70;"No"
3.1974214343271554;1;32063;"Legal";"region_7";"m";"other";1;27;1;0;61;"No"
3.0;0;49162;"Operations";"region_2";"m";"sourcing";1;55;6;0;62;"No"
5.0;1;19427;"Operations";"region_16";"f";"other";1;24;2;0;61;"No"
5.0;0;63733;"Sales & Marketing";"region_22";"m";"other";1;29;3;0;53;"No"
4.0;0;37761;"Sales & Marketing";"region_2";"m";"other";1;26;2;0;49;"No"
3.0;0;41228;"Sales & Marketing";"region_31";"m";"other";1;38;7;0;49;"No"
3.1974214343271554;1;63987;"Legal";"region_2";"m";"sourcing";1;28;1;0;59;"No"
4.0;1;623;"Legal";"region_2";"f";"other";1;27;2;0;60;"No"
3.0;1;27944;"Finance";"region_7";"m";"sourcing";1;26;5;0;51;"No"
5.0;0;38305;"Sales & Marketing";"region_15";"m";"other";1;39;5;0;49;"No"
1.0;0;1401;"Sales & Marketing";"region_2";"m";"other";1;51;15;0;54;"No"
3.1974214343271554;1;42530;"Finance";"region_7";"f";"other";1;25;1;1;62;"No"
3.1974214343271554;0;703;"Analytics";"region_22";"f";"other";1;27;1;0;84;"No"
4.0;0;64461;"Sales & Marketing";"region_2";"f";"sourcing";1;22;1;0;52;"No"
5.0;0;75797;"Procurement";"region_17";"f";"other";1;29;5;0;67;"No"
3.0;0;60802;"Sales & Marketing";"region_28";"m";"other";1;32;3;0;51;"No"
5.0;0;25161;"Analytics";"region_2";"m";"sourcing";1;34;7;0;86;"No"
1.0;0;32689;"Sales & Marketing";"region_7";"m";"other";1;26;4;0;49;"No"
5.0;0;71603;"Technology";"region_23";"m";"other";1;35;2;0;79;"No"
3.0;0;46285;"Sales & Marketing";"region_7";"m";"other";1;32;4;0;50;"No"
3.1974214343271554;1;31233;"Legal";"region_16";"m";"sourcing";1;27;1;0;61;"No"
4.0;0;22401;"Finance";"region_2";"m";"sourcing";1;31;5;1;60;"No"
1.0;0;30857;"Sales & Marketing";"region_2";"f";"other";1;38;3;0;51;"No"
5.0;0;42566;"Analytics";"region_22";"m";"other";2;28;4;0;81;"No"
4.0;0;28091;"Sales & Marketing";"region_2";"f";"other";1;31;8;0;48;"No"
3.1974214343271554;1;26818;"Technology";"region_2";"f";"other";1;22;1;0;81;"No"
4.0;0;70239;"Procurement";"region_17";"f";"other";1;29;2;0;71;"No"
3.0;0;46324;"Sales & Marketing";"region_2";"f";"sourcing";1;22;1;0;46;"No"
5.0;0;43174;"Sales & Marketing";"region_25";"m";"other";1;27;3;0;49;"No"
2.0;0;18593;"Sales & Marketing";"region_28";"m";"other";1;34;3;0;46;"No"
3.1974214343271554;1;14312;"Operations";"region_26";"m";"sourcing";1;25;1;0;60;"No"
3.1974214343271554;1;49638;"HR";"region_2";"f";"referred";1;21;1;0;51;"No"
3.0;0;52348;"Sales & Marketing";"region_2";"m";"sourcing";1;40;7;0;50;"No"
3.1974214343271554;0;60854;"Sales & Marketing";"region_22";"m";"other";1;24;1;0;46;"No"
